parameterization,date,smoothed_dpi,smoothed_pai
Uribe-B mode 5,1977.75,0.0642082296420622,2.17427359238965
Uribe-B mode 5,1978,-0.0124977949732049,2.23848182203171
Uribe-B mode 5,1978.25,0.150719858131048,2.22598402705851
Uribe-B mode 5,1978.5,0.057528120833529,2.37670388518955
Uribe-B mode 5,1978.75,0.162547114413054,2.43423200602308
Uribe-B mode 5,1979,0.0269774606374882,2.59677912043614
Uribe-B mode 5,1979.25,0.0293407107142853,2.62375658107362
Uribe-B mode 5,1979.5,0.0665491512126294,2.65309729178791
Uribe-B mode 5,1979.75,0.186806488409675,2.71964644300054
Uribe-B mode 5,1980,0.107176799144218,2.90645293141021
Uribe-B mode 5,1980.25,-0.281547738031712,3.01362973055443
Uribe-B mode 5,1980.5,-0.234864620049797,2.73208199252272
Uribe-B mode 5,1980.75,0.558400709221837,2.49721737247292
Uribe-B mode 5,1981,-0.0247601222097263,3.05561808169476
Uribe-B mode 5,1981.25,-0.0790809842221982,3.03085795948503
Uribe-B mode 5,1981.5,-0.108479802439992,2.95177697526284
Uribe-B mode 5,1981.75,-0.489694177473008,2.84329717282284
Uribe-B mode 5,1982,-0.060012888415256,2.35360299534984
Uribe-B mode 5,1982.25,-0.0462790502493035,2.29359010693458
Uribe-B mode 5,1982.5,-0.400178321428603,2.24731105668528
Uribe-B mode 5,1982.75,-0.219201577959389,1.84713273525667
Uribe-B mode 5,1983,-0.0991143539131896,1.62793115729728
Uribe-B mode 5,1983.25,0.00362220157434419,1.52881680338409
Uribe-B mode 5,1983.5,0.0471355925475549,1.53243900495844
Uribe-B mode 5,1983.75,-0.0231653576210051,1.57957459750599
Uribe-B mode 5,1984,0.0196847307325837,1.55640923988499
Uribe-B mode 5,1984.25,0.0614507910914314,1.57609397061757
Uribe-B mode 5,1984.5,0.0356447915889885,1.637544761709
Uribe-B mode 5,1984.75,-0.216875833073964,1.67318955329799
Uribe-B mode 5,1985,-0.0589557535227592,1.45631372022403
Uribe-B mode 5,1985.25,-0.0752561426936681,1.39735796670127
Uribe-B mode 5,1985.5,-0.0038246745738422,1.3221018240076
Uribe-B mode 5,1985.75,-0.0101579442677126,1.31827714943376
Uribe-B mode 5,1986,-0.0408642716403692,1.30811920516605
Uribe-B mode 5,1986.25,-0.0873992390414935,1.26725493352568
Uribe-B mode 5,1986.5,-0.0268996553584038,1.17985569448418
Uribe-B mode 5,1986.75,0.0376715220604728,1.15295603912578
Uribe-B mode 5,1987,0.0319431416089371,1.19062756118625
Uribe-B mode 5,1987.25,0.0798102280054773,1.22257070279519
Uribe-B mode 5,1987.5,0.042927984997303,1.30238093080067
Uribe-B mode 5,1987.75,0.0590190028510762,1.34530891579797
Uribe-B mode 5,1988,-0.0117896734987809,1.40432791864905
Uribe-B mode 5,1988.25,0.0923494461680102,1.39253824515027
Uribe-B mode 5,1988.5,0.074821545185276,1.48488769131828
Uribe-B mode 5,1988.75,0.0400618489950572,1.55970923650355
Uribe-B mode 5,1989,0.0769770648166088,1.59977108549861
Uribe-B mode 5,1989.25,0.00456915794445059,1.67674815031522
Uribe-B mode 5,1989.5,-0.0754359850477773,1.68131730825967
Uribe-B mode 5,1989.75,-0.0405293496685596,1.60588132321189
Uribe-B mode 5,1990,0.00823387279789137,1.56535197354333
Uribe-B mode 5,1990.25,0.0236425442859366,1.57358584634122
Uribe-B mode 5,1990.5,-0.0184855882040239,1.59722839062716
Uribe-B mode 5,1990.75,-0.0751692819174658,1.57874280242314
Uribe-B mode 5,1991,-0.120437385332518,1.50357352050567
Uribe-B mode 5,1991.25,-0.0360160952433691,1.38313613517315
Uribe-B mode 5,1991.5,-0.0333011773331181,1.34712003992978
Uribe-B mode 5,1991.75,-0.103946267184251,1.31381886259666
Uribe-B mode 5,1992,-0.0624024169511719,1.20987259541241
Uribe-B mode 5,1992.25,-0.000100866399933036,1.14747017846124
Uribe-B mode 5,1992.5,-0.0300537123318261,1.14736931206131
Uribe-B mode 5,1992.75,0.00807065698244042,1.11731559972948
Uribe-B mode 5,1993,-0.0157065669997068,1.12538625671192
Uribe-B mode 5,1993.25,-0.0081772042031605,1.10967968971222
Uribe-B mode 5,1993.5,-0.0167243864776234,1.10150248550905
Uribe-B mode 5,1993.75,-0.0110049057562693,1.08477809903143
Uribe-B mode 5,1994,-0.0037230047447225,1.07377319327516
Uribe-B mode 5,1994.25,0.0561813777289427,1.07005018853044
Uribe-B mode 5,1994.5,0.0142694873810238,1.12623156625938
Uribe-B mode 5,1994.75,0.0449671431773514,1.14050105364041
Uribe-B mode 5,1995,0.0156808392037567,1.18546819681776
Uribe-B mode 5,1995.25,-0.0233764879663033,1.20114903602151
Uribe-B mode 5,1995.5,-0.0374819786031046,1.17777254805521
Uribe-B mode 5,1995.75,-0.0302965019071595,1.14029056945211
Uribe-B mode 5,1996,-0.0505439926497123,1.10999406754495
Uribe-B mode 5,1996.25,-0.00282414314962954,1.05945007489523
Uribe-B mode 5,1996.5,-0.0141528605105505,1.0566259317456
Uribe-B mode 5,1996.75,-0.00338358906896943,1.04247307123505
Uribe-B mode 5,1997,-0.032492674130737,1.03908948216608
Uribe-B mode 5,1997.25,0.00982485503499859,1.00659680803535
Uribe-B mode 5,1997.5,-0.0141202032944983,1.01642166307035
Uribe-B mode 5,1997.75,-0.030568324368249,1.00230145977585
Uribe-B mode 5,1998,-0.0153186557253581,0.971733135407599
Uribe-B mode 5,1998.25,-0.00256032337159421,0.956414479682241
Uribe-B mode 5,1998.5,0.024101662611473,0.953854156310647
Uribe-B mode 5,1998.75,-0.0330217476182392,0.97795581892212
Uribe-B mode 5,1999,0.00653867660775402,0.944934071303881
Uribe-B mode 5,1999.25,0.0188065776100679,0.951472747911635
Uribe-B mode 5,1999.5,0.0695838219561002,0.970279325521703
Uribe-B mode 5,1999.75,0.0785980610966412,1.0398631474778
Uribe-B mode 5,2000,0.0122106496318323,1.11846120857444
Uribe-B mode 5,2000.25,0.109569493317834,1.13067185820628
Uribe-B mode 5,2000.5,0.00615443982699019,1.24024135152411
Uribe-B mode 5,2000.75,0.0125285118233676,1.2463957913511
Uribe-B mode 5,2001,-0.0789757332583673,1.25892430317447
Uribe-B mode 5,2001.25,-0.0792558928588858,1.1799485699161
Uribe-B mode 5,2001.5,-0.0859117383168763,1.10069267705721
Uribe-B mode 5,2001.75,-0.101627955862158,1.01478093874034
Uribe-B mode 5,2002,0.0117226378507112,0.913152982878181
Uribe-B mode 5,2002.25,0.0363742621113569,0.924875620728892
Uribe-B mode 5,2002.5,0.0313087510405614,0.961249882840249
Uribe-B mode 5,2002.75,-0.00650175255374281,0.99255863388081
Uribe-B mode 5,2003,-0.0113724791527597,0.986056881327067
Uribe-B mode 5,2003.25,0.0231794200304772,0.974684402174308
Uribe-B mode 5,2003.5,0.0424876730157801,0.997863822204785
Uribe-B mode 5,2003.75,0.0405208381326339,1.04035149522056
Uribe-B mode 5,2004,0.0340570787547729,1.0808723333532
Uribe-B mode 5,2004.25,0.0205061464307771,1.11492941210797
Uribe-B mode 5,2004.5,0.0407708237257397,1.13543555853875
Uribe-B mode 5,2004.75,0.0468534302790618,1.17620638226449
Uribe-B mode 5,2005,0.0432341821180768,1.22305981254355
Uribe-B mode 5,2005.25,0.0106772787705811,1.26629399466163
Uribe-B mode 5,2005.5,0.0343346030722453,1.27697127343221
Uribe-B mode 5,2005.75,0.00779169806425278,1.31130587650445
Uribe-B mode 5,2006,0.0269836483169748,1.31909757456871
Uribe-B mode 5,2006.25,-0.00723613225807097,1.34608122288568
Uribe-B mode 5,2006.5,-0.0220124847140636,1.33884509062761
Uribe-B mode 5,2006.75,-0.0241981868749663,1.31683260591355
Uribe-B mode 5,2007,-0.0103305522464092,1.29263441903858
Uribe-B mode 5,2007.25,-0.0234525774931414,1.28230386679217
Uribe-B mode 5,2007.5,-0.0407435577398237,1.25885128929903
Uribe-B mode 5,2007.75,-0.0568402799481837,1.21810773155921
Uribe-B mode 5,2008,-0.118600232424169,1.16126745161102
Uribe-B mode 5,2008.25,-0.0406754614564459,1.04266721918685
Uribe-B mode 5,2008.5,-0.00591900963728074,1.00199175773041
Uribe-B mode 5,2008.75,-0.20980070818816,0.996072748093127
Uribe-B mode 5,2009,-0.0624821527915908,0.786272039904967
Uribe-B mode 5,2009.25,-0.010344693015398,0.723789887113376
Uribe-B mode 5,2009.5,0.0266193677091155,0.713445194097978
Uribe-B mode 5,2009.75,0.0563879321851878,0.740064561807094
Uribe-B mode 5,2010,0.0319710225131983,0.796452493992281
Uribe-B mode 5,2010.25,0.0595101280365441,0.82842351650548
Uribe-B mode 5,2010.5,0.0348210048308116,0.887933644542024
Uribe-B mode 5,2010.75,0.0419471984581202,0.922754649372835
Uribe-B mode 5,2011,0.00995377272262173,0.964701847830956
Uribe-B mode 5,2011.25,0.0259274443502995,0.974655620553577
Uribe-B mode 5,2011.5,-0.0201061277627652,1.00058306490388
Uribe-B mode 5,2011.75,0.0025272779593526,0.980476937141112
Uribe-B mode 5,2012,0.0024810731649973,0.983004215100464
Uribe-B mode 5,2012.25,0.00202031979031932,0.985485288265461
Uribe-B mode 5,2012.5,-0.00920607279453447,0.987505608055781
Uribe-B mode 5,2012.75,-0.0130722609773508,0.978299535261246
Uribe-B mode 5,2013,-0.00119462273145084,0.965227274283896
Uribe-B mode 5,2013.25,-0.0252814701195023,0.964032651552445
Uribe-B mode 5,2013.5,0.0135917984739684,0.938751181432942
Uribe-B mode 5,2013.75,0.00747791166645923,0.952342979906911
Uribe-B mode 5,2014,-0.0452703501478826,0.95982089157337
Uribe-B mode 5,2014.25,0.0141168781297614,0.914550541425488
Uribe-B mode 5,2014.5,-0.0227087986802717,0.928667419555249
Uribe-B mode 5,2014.75,-0.0528936775089192,0.905958620874977
Uribe-B mode 5,2015,-0.0250206252839381,0.853064943366058
Uribe-B mode 5,2015.25,0.0258113946431287,0.82804431808212
Uribe-B mode 5,2015.5,-0.019427605054081,0.853855712725248
Uribe-B mode 5,2015.75,-0.025991038577103,0.834428107671167
Uribe-B mode 5,2016,0.0246989948060476,0.808437069094064
Uribe-B mode 5,2016.25,0.0567569437566915,0.833136063900112
Uribe-B mode 5,2016.5,0.0180585352129864,0.889893007656804
Uribe-B mode 5,2016.75,0.0201049527624866,0.90795154286979
Uribe-B mode 5,2017,0.0380794054975495,0.928056495632277
Uribe-B mode 5,2017.25,0.0254289067248422,0.966135901129826
Uribe-B mode 5,2017.5,0.0408110537980515,0.991564807854668
Uribe-B mode 5,2017.75,0.0284813239189928,1.03237586165272
Uribe-B mode 5,2018,0.028429996440319,1.06085718557171
Uribe-B mode 5,2018.25,0.0607301824423213,1.08928718201203
